n_experimento;feecha_hora;tiempo_procesamiento;modelo;algoritmo;hiperparametros;estandarizacion;resampling;tn;fp;fn;tp;accuracy;balanced_accuracy;precision;recall;f1score;roc_auc_score_train;roc_auc_score_test;otras_metricas;dataset_trainX;dataset_trainY;dataset_testX;dataset_testY;extras_idmodelo
32;04/05/2022 9:07;0 days 00:00:16.881637;sobretiempos;Random_Forest;{'max_depth': None, 'max_features': 'auto', 'min_samples_split': 10, 'n_estimators': 5, 'n_jobs': 4};Standard;NoneCounter({0: 65898, 1: 1150});16470;5;283;4;0.9828182794415941;0.5068168960466973;0.4444444444444444;0.013937282229965157;0.02702702702702703;0.5068168960466973;0.71(0.02);;{'nombre': 'data/sobretiempos/train/dataframe_sinnulls_v4_x_train.csv', 'shape': (67048, 190)};{'nombre': 'data/sobretiempos/train/dataframe_sinnulls_v4_y_train.csv', 'shape': (67048, 1)};{'nombre': 'data/sobretiempos/test/dataframe_sinnulls_v4_x_test.csv', 'shape': (16762, 189)};{'nombre': 'data/sobretiempos/test/dataframe_sinnulls_v4_y_test.csv', 'shape': (16762, 1)};449168
32;04/05/2022 10:52;0 days 00:00:16.767286;sobretiempos;Random_Forest;{'max_depth': 50, 'max_features': 'auto', 'min_samples_split': 10, 'n_estimators': 5, 'n_jobs': 4};Standard;NoneCounter({0: 65898, 1: 1150});16468;7;279;8;0.9829375969454719;0.5137248391343658;0.5333333333333333;0.027874564459930314;0.052980132450331126;0.5137248391343657;0.71(0.02);;{'nombre': 'data/sobretiempos/train/dataframe_sinnulls_v4_x_train.csv', 'shape': (67048, 190)};{'nombre': 'data/sobretiempos/train/dataframe_sinnulls_v4_y_train.csv', 'shape': (67048, 1)};{'nombre': 'data/sobretiempos/test/dataframe_sinnulls_v4_x_test.csv', 'shape': (16762, 189)};{'nombre': 'data/sobretiempos/test/dataframe_sinnulls_v4_y_test.csv', 'shape': (16762, 1)};537996
32;04/05/2022 7:08;0 days 00:00:14.769348;sobretiempos;Random_Forest;{'max_depth': None, 'max_features': 'auto', 'min_samples_split': 10, 'n_estimators': 5, 'n_jobs': 4};Standard;NoneCounter({0: 66431, 1: 1152});16594;14;285;3;0.9823035037878788;0.5047868497109826;0.17647058823529413;0.010416666666666666;0.019672131147540982;0.5047868497109826;0.7(0.03);;{'nombre': 'data/sobretiempos/train/dataframe_nuevenueve_v4_x_train.csv', 'shape': (67583, 190)};{'nombre': 'data/sobretiempos/train/dataframe_nuevenueve_v4_y_train.csv', 'shape': (67583, 1)};{'nombre': 'data/sobretiempos/test/dataframe_nuevenueve_v4_x_test.csv', 'shape': (16896, 189)};{'nombre': 'data/sobretiempos/test/dataframe_nuevenueve_v4_y_test.csv', 'shape': (16896, 1)};173992
32;04/05/2022 8:38;0 days 00:00:21.401460;sobretiempos;Random_Forest;{'max_depth': 50, 'max_features': 'auto', 'min_samples_split': 10, 'n_estimators': 5, 'n_jobs': 4};Standard;NoneCounter({0: 66431, 1: 1152});16596;12;281;7;0.9826586174242424;0.5117915061014772;0.3684210526315789;0.024305555555555556;0.04560260586319218;0.5117915061014772;0.7(0.02);;{'nombre': 'data/sobretiempos/train/dataframe_nuevenueve_v4_x_train.csv', 'shape': (67583, 190)};{'nombre': 'data/sobretiempos/train/dataframe_nuevenueve_v4_y_train.csv', 'shape': (67583, 1)};{'nombre': 'data/sobretiempos/test/dataframe_nuevenueve_v4_x_test.csv', 'shape': (16896, 189)};{'nombre': 'data/sobretiempos/test/dataframe_nuevenueve_v4_y_test.csv', 'shape': (16896, 1)};675872
32;04/05/2022 4:09;0 days 00:00:16.233475;sobretiempos;Random_Forest;{'max_depth': None, 'max_features': 'auto', 'min_samples_split': 10, 'n_estimators': 5, 'n_jobs': 4};Standard;NoneCounter({0: 66431, 1: 1152});16599;9;288;0;0.982421875;0.4997290462427746;0.0;0.0;0.0;0.4997290462427746;0.69(0.03);;{'nombre': 'data/sobretiempos/train/dataframe_ceros_v4_x_train.csv', 'shape': (67583, 190)};{'nombre': 'data/sobretiempos/train/dataframe_ceros_v4_y_train.csv', 'shape': (67583, 1)};{'nombre': 'data/sobretiempos/test/dataframe_ceros_v4_x_test.csv', 'shape': (16896, 189)};{'nombre': 'data/sobretiempos/test/dataframe_ceros_v4_y_test.csv', 'shape': (16896, 1)};603104
32;04/05/2022 6:02;0 days 00:00:16.272274;sobretiempos;Random_Forest;{'max_depth': 50, 'max_features': 'auto', 'min_samples_split': 10, 'n_estimators': 5, 'n_jobs': 4};Standard;NoneCounter({0: 66431, 1: 1152});16599;9;280;8;0.9828953598484849;0.5136179351316634;0.47058823529411764;0.027777777777777776;0.052459016393442616;0.5136179351316634;0.69(0.02);;{'nombre': 'data/sobretiempos/train/dataframe_ceros_v4_x_train.csv', 'shape': (67583, 190)};{'nombre': 'data/sobretiempos/train/dataframe_ceros_v4_y_train.csv', 'shape': (67583, 1)};{'nombre': 'data/sobretiempos/test/dataframe_ceros_v4_x_test.csv', 'shape': (16896, 189)};{'nombre': 'data/sobretiempos/test/dataframe_ceros_v4_y_test.csv', 'shape': (16896, 1)};181925
32;04/05/2022 8:36;0 days 00:00:13.630845;sobretiempos;Random_Forest;{'max_depth': 50, 'max_features': 'auto', 'min_samples_split': 5, 'n_estimators': 5, 'n_jobs': 4};Standard;NoneCounter({0: 66431, 1: 1152});16590;18;281;7;0.9823035037878788;0.5116108702633269;0.28;0.024305555555555556;0.04472843450479233;0.5116108702633269;0.67(0.02);;{'nombre': 'data/sobretiempos/train/dataframe_nuevenueve_v4_x_train.csv', 'shape': (67583, 190)};{'nombre': 'data/sobretiempos/train/dataframe_nuevenueve_v4_y_train.csv', 'shape': (67583, 1)};{'nombre': 'data/sobretiempos/test/dataframe_nuevenueve_v4_x_test.csv', 'shape': (16896, 189)};{'nombre': 'data/sobretiempos/test/dataframe_nuevenueve_v4_y_test.csv', 'shape': (16896, 1)};101100
32;04/05/2022 10:31;0 days 00:00:15.348756;sobretiempos;Random_Forest;{'max_depth': 50, 'max_features': 'auto', 'min_samples_split': 5, 'n_estimators': 5, 'n_jobs': 4};Standard;NoneCounter({0: 65898, 1: 1150});16454;21;272;15;0.9825199856818996;0.5254950748943865;0.4166666666666667;0.05226480836236934;0.09287925696594428;0.5254950748943865;0.67(0.02);;{'nombre': 'data/sobretiempos/train/dataframe_sinnulls_v4_x_train.csv', 'shape': (67048, 190)};{'nombre': 'data/sobretiempos/train/dataframe_sinnulls_v4_y_train.csv', 'shape': (67048, 1)};{'nombre': 'data/sobretiempos/test/dataframe_sinnulls_v4_x_test.csv', 'shape': (16762, 189)};{'nombre': 'data/sobretiempos/test/dataframe_sinnulls_v4_y_test.csv', 'shape': (16762, 1)};587910
32;04/05/2022 3:47;0 days 00:00:16.413567;sobretiempos;Random_Forest;{'max_depth': None, 'max_features': 'auto', 'min_samples_split': 5, 'n_estimators': 5, 'n_jobs': 4};Standard;NoneCounter({0: 66431, 1: 1152});16597;11;282;6;0.9826586174242424;0.5100855009633911;0.35294117647058826;0.020833333333333332;0.039344262295081964;0.5100855009633911;0.66(0.02);;{'nombre': 'data/sobretiempos/train/dataframe_ceros_v4_x_train.csv', 'shape': (67583, 190)};{'nombre': 'data/sobretiempos/train/dataframe_ceros_v4_y_train.csv', 'shape': (67583, 1)};{'nombre': 'data/sobretiempos/test/dataframe_ceros_v4_x_test.csv', 'shape': (16896, 189)};{'nombre': 'data/sobretiempos/test/dataframe_ceros_v4_y_test.csv', 'shape': (16896, 1)};209421
32;04/05/2022 5:40;0 days 00:00:16.074474;sobretiempos;Random_Forest;{'max_depth': 50, 'max_features': 'auto', 'min_samples_split': 5, 'n_estimators': 5, 'n_jobs': 4};Standard;NoneCounter({0: 66431, 1: 1152});16597;11;278;10;0.9828953598484849;0.5170299454078356;0.47619047619047616;0.034722222222222224;0.06472491909385113;0.5170299454078356;0.66(0.02);;{'nombre': 'data/sobretiempos/train/dataframe_ceros_v4_x_train.csv', 'shape': (67583, 190)};{'nombre': 'data/sobretiempos/train/dataframe_ceros_v4_y_train.csv', 'shape': (67583, 1)};{'nombre': 'data/sobretiempos/test/dataframe_ceros_v4_x_test.csv', 'shape': (16896, 189)};{'nombre': 'data/sobretiempos/test/dataframe_ceros_v4_y_test.csv', 'shape': (16896, 1)};257286
32;04/05/2022 6:46;0 days 00:00:16.167272;sobretiempos;Random_Forest;{'max_depth': None, 'max_features': 'auto', 'min_samples_split': 5, 'n_estimators': 5, 'n_jobs': 4};Standard;NoneCounter({0: 66431, 1: 1152});16597;11;282;6;0.9826586174242424;0.5100855009633911;0.35294117647058826;0.020833333333333332;0.039344262295081964;0.5100855009633911;0.66(0.02);;{'nombre': 'data/sobretiempos/train/dataframe_nuevenueve_v4_x_train.csv', 'shape': (67583, 190)};{'nombre': 'data/sobretiempos/train/dataframe_nuevenueve_v4_y_train.csv', 'shape': (67583, 1)};{'nombre': 'data/sobretiempos/test/dataframe_nuevenueve_v4_x_test.csv', 'shape': (16896, 189)};{'nombre': 'data/sobretiempos/test/dataframe_nuevenueve_v4_y_test.csv', 'shape': (16896, 1)};318187
32;04/05/2022 9:01;0 days 00:00:14.497152;sobretiempos;Random_Forest;{'max_depth': None, 'max_features': 'auto', 'min_samples_split': 5, 'n_estimators': 5, 'n_jobs': 4};Standard;NoneCounter({0: 65898, 1: 1150});16460;15;282;5;0.9822813506741439;0.5082555661888724;0.25;0.017421602787456445;0.032573289902280124;0.5082555661888725;0.66(0.02);;{'nombre': 'data/sobretiempos/train/dataframe_sinnulls_v4_x_train.csv', 'shape': (67048, 190)};{'nombre': 'data/sobretiempos/train/dataframe_sinnulls_v4_y_train.csv', 'shape': (67048, 1)};{'nombre': 'data/sobretiempos/test/dataframe_sinnulls_v4_x_test.csv', 'shape': (16762, 189)};{'nombre': 'data/sobretiempos/test/dataframe_sinnulls_v4_y_test.csv', 'shape': (16762, 1)};690962
32;04/05/2022 3:25;0 days 00:00:16.602479;sobretiempos;Random_Forest;{'max_depth': None, 'max_features': 'auto', 'min_samples_split': 2, 'n_estimators': 5, 'n_jobs': 4};Standard;NoneCounter({0: 66431, 1: 1152});16581;27;273;15;0.9822443181818182;0.5252288053949904;0.35714285714285715;0.052083333333333336;0.09090909090909091;0.5252288053949903;0.63(0.02);;{'nombre': 'data/sobretiempos/train/dataframe_ceros_v4_x_train.csv', 'shape': (67583, 190)};{'nombre': 'data/sobretiempos/train/dataframe_ceros_v4_y_train.csv', 'shape': (67583, 1)};{'nombre': 'data/sobretiempos/test/dataframe_ceros_v4_x_test.csv', 'shape': (16896, 189)};{'nombre': 'data/sobretiempos/test/dataframe_ceros_v4_y_test.csv', 'shape': (16896, 1)};525353
32;04/05/2022 5:17;0 days 00:00:16.277652;sobretiempos;Random_Forest;{'max_depth': 50, 'max_features': 'auto', 'min_samples_split': 2, 'n_estimators': 5, 'n_jobs': 4};Standard;NoneCounter({0: 66431, 1: 1152});16590;18;277;11;0.9825402462121212;0.5185553147077714;0.3793103448275862;0.03819444444444445;0.06940063091482651;0.5185553147077714;0.63(0.02);;{'nombre': 'data/sobretiempos/train/dataframe_ceros_v4_x_train.csv', 'shape': (67583, 190)};{'nombre': 'data/sobretiempos/train/dataframe_ceros_v4_y_train.csv', 'shape': (67583, 1)};{'nombre': 'data/sobretiempos/test/dataframe_ceros_v4_x_test.csv', 'shape': (16896, 189)};{'nombre': 'data/sobretiempos/test/dataframe_ceros_v4_y_test.csv', 'shape': (16896, 1)};560065
32;04/05/2022 6:24;0 days 00:00:16.174138;sobretiempos;Random_Forest;{'max_depth': None, 'max_features': 'auto', 'min_samples_split': 2, 'n_estimators': 5, 'n_jobs': 4};Standard;NoneCounter({0: 66431, 1: 1152});16578;30;281;7;0.9815932765151515;0.5112495985870263;0.1891891891891892;0.024305555555555556;0.04307692307692308;0.5112495985870263;0.63(0.02);;{'nombre': 'data/sobretiempos/train/dataframe_nuevenueve_v4_x_train.csv', 'shape': (67583, 190)};{'nombre': 'data/sobretiempos/train/dataframe_nuevenueve_v4_y_train.csv', 'shape': (67583, 1)};{'nombre': 'data/sobretiempos/test/dataframe_nuevenueve_v4_x_test.csv', 'shape': (16896, 189)};{'nombre': 'data/sobretiempos/test/dataframe_nuevenueve_v4_y_test.csv', 'shape': (16896, 1)};519447
32;04/05/2022 8:50;0 days 00:00:18.260112;sobretiempos;Random_Forest;{'max_depth': None, 'max_features': 'auto', 'min_samples_split': 2, 'n_estimators': 5, 'n_jobs': 4};Standard;NoneCounter({0: 65898, 1: 1150});16452;23;274;13;0.9822813506741439;0.5219500563095811;0.3611111111111111;0.04529616724738676;0.0804953560371517;0.5219500563095811;0.63(0.02);;{'nombre': 'data/sobretiempos/train/dataframe_sinnulls_v4_x_train.csv', 'shape': (67048, 190)};{'nombre': 'data/sobretiempos/train/dataframe_sinnulls_v4_y_train.csv', 'shape': (67048, 1)};{'nombre': 'data/sobretiempos/test/dataframe_sinnulls_v4_x_test.csv', 'shape': (16762, 189)};{'nombre': 'data/sobretiempos/test/dataframe_sinnulls_v4_y_test.csv', 'shape': (16762, 1)};757315
32;04/05/2022 10:08;0 days 00:00:19.243575;sobretiempos;Random_Forest;{'max_depth': 50, 'max_features': 'auto', 'min_samples_split': 2, 'n_estimators': 5, 'n_jobs': 4};Standard;NoneCounter({0: 65898, 1: 1150});16450;25;278;9;0.9819233981625104;0.5149207171672844;0.2647058823529412;0.0313588850174216;0.05607476635514018;0.5149207171672844;0.63(0.02);;{'nombre': 'data/sobretiempos/train/dataframe_sinnulls_v4_x_train.csv', 'shape': (67048, 190)};{'nombre': 'data/sobretiempos/train/dataframe_sinnulls_v4_y_train.csv', 'shape': (67048, 1)};{'nombre': 'data/sobretiempos/test/dataframe_sinnulls_v4_x_test.csv', 'shape': (16762, 189)};{'nombre': 'data/sobretiempos/test/dataframe_sinnulls_v4_y_test.csv', 'shape': (16762, 1)};706910
32;04/05/2022 8:15;0 days 00:00:16.587748;sobretiempos;Random_Forest;{'max_depth': 50, 'max_features': 'auto', 'min_samples_split': 2, 'n_estimators': 5, 'n_jobs': 4};Standard;NoneCounter({0: 66431, 1: 1152});16583;25;270;18;0.9825402462121212;0.5304973506743738;0.4186046511627907;0.0625;0.10876132930513595;0.5304973506743739;0.62(0.02);;{'nombre': 'data/sobretiempos/train/dataframe_nuevenueve_v4_x_train.csv', 'shape': (67583, 190)};{'nombre': 'data/sobretiempos/train/dataframe_nuevenueve_v4_y_train.csv', 'shape': (67583, 1)};{'nombre': 'data/sobretiempos/test/dataframe_nuevenueve_v4_x_test.csv', 'shape': (16896, 189)};{'nombre': 'data/sobretiempos/test/dataframe_nuevenueve_v4_y_test.csv', 'shape': (16896, 1)};794498
31;03/05/2022 5:38;0 days 00:33:37.270067;sobretiempos;XGB;{'n_estimators': 500, 'max_depth': 5, 'min_child_weight': 0.01, 'scale_pos_weight': 1, 'learning_rate': 0.05, 'n_jobs': 4};Standard;NoneCounter({0: 65898, 1: 1150});16467;8;278;9;0.9829375969454719;0.5154366503994544;0.5294117647058824;0.0313588850174216;0.05921052631578948;0.5154366503994543;0.86(0.01);;{'nombre': 'data/sobretiempos/train/dataframe_sinnulls_v4_x_train.csv', 'shape': (67048, 190)};{'nombre': 'data/sobretiempos/train/dataframe_sinnulls_v4_y_train.csv', 'shape': (67048, 1)};{'nombre': 'data/sobretiempos/test/dataframe_sinnulls_v4_x_test.csv', 'shape': (16762, 189)};{'nombre': 'data/sobretiempos/test/dataframe_sinnulls_v4_y_test.csv', 'shape': (16762, 1)};{'id_modelo': 742896}
31;02/05/2022 22:15;0 days 00:04:23.414806;sobretiempos;XGB;{'n_estimators': 100, 'max_depth': 3, 'min_child_weight': 0.01, 'scale_pos_weight': 1, 'learning_rate': 0.3, 'n_jobs': 4};Standard;NoneCounter({0: 65898, 1: 1150});16470;5;278;9;0.9831165732012886;0.5155276974404255;0.6428571428571429;0.0313588850174216;0.059800664451827246;0.5155276974404255;0.85(0.01);;{'nombre': 'data/sobretiempos/train/dataframe_sinnulls_v4_x_train.csv', 'shape': (67048, 190)};{'nombre': 'data/sobretiempos/train/dataframe_sinnulls_v4_y_train.csv', 'shape': (67048, 1)};{'nombre': 'data/sobretiempos/test/dataframe_sinnulls_v4_x_test.csv', 'shape': (16762, 189)};{'nombre': 'data/sobretiempos/test/dataframe_sinnulls_v4_y_test.csv', 'shape': (16762, 1)};{'id_modelo': 450234}
31;02/05/2022 23:01;0 days 00:06:57.862915;sobretiempos;XGB;{'n_estimators': 100, 'max_depth': 5, 'min_child_weight': 0.01, 'scale_pos_weight': 1, 'learning_rate': 0.3, 'n_jobs': 4};Standard;NoneCounter({0: 65898, 1: 1150});16463;12;275;12;0.982877938193533;0.5205417351810631;0.5;0.041811846689895474;0.07717041800643087;0.5205417351810632;0.85(0.01);;{'nombre': 'data/sobretiempos/train/dataframe_sinnulls_v4_x_train.csv', 'shape': (67048, 190)};{'nombre': 'data/sobretiempos/train/dataframe_sinnulls_v4_y_train.csv', 'shape': (67048, 1)};{'nombre': 'data/sobretiempos/test/dataframe_sinnulls_v4_x_test.csv', 'shape': (16762, 189)};{'nombre': 'data/sobretiempos/test/dataframe_sinnulls_v4_y_test.csv', 'shape': (16762, 1)};{'id_modelo': 632413}
31;02/05/2022 23:15;0 days 00:06:58.189094;sobretiempos;XGB;{'n_estimators': 100, 'max_depth': 5, 'min_child_weight': 0.01, 'scale_pos_weight': 65, 'learning_rate': 0.05, 'n_jobs': 4};Standard;NoneCounter({0: 65898, 1: 1150});13152;3323;88;199;0.7965039971363799;0.7458401230879856;0.05650198750709824;0.6933797909407665;0.1044893672880021;0.7458401230879856;0.85(0.01);;{'nombre': 'data/sobretiempos/train/dataframe_sinnulls_v4_x_train.csv', 'shape': (67048, 190)};{'nombre': 'data/sobretiempos/train/dataframe_sinnulls_v4_y_train.csv', 'shape': (67048, 1)};{'nombre': 'data/sobretiempos/test/dataframe_sinnulls_v4_x_test.csv', 'shape': (16762, 189)};{'nombre': 'data/sobretiempos/test/dataframe_sinnulls_v4_y_test.csv', 'shape': (16762, 1)};{'id_modelo': 545158}
31;03/05/2022 2:15;0 days 00:21:03.778441;sobretiempos;XGB;{'n_estimators': 500, 'max_depth': 3, 'min_child_weight': 0.01, 'scale_pos_weight': 1, 'learning_rate': 0.05, 'n_jobs': 4};Standard;NoneCounter({0: 65898, 1: 1150});16472;3;284;3;0.982877938193533;0.5051354337952657;0.5;0.010452961672473868;0.020477815699658702;0.5051354337952657;0.85(0.01);;{'nombre': 'data/sobretiempos/train/dataframe_sinnulls_v4_x_train.csv', 'shape': (67048, 190)};{'nombre': 'data/sobretiempos/train/dataframe_sinnulls_v4_y_train.csv', 'shape': (67048, 1)};{'nombre': 'data/sobretiempos/test/dataframe_sinnulls_v4_x_test.csv', 'shape': (16762, 189)};{'nombre': 'data/sobretiempos/test/dataframe_sinnulls_v4_y_test.csv', 'shape': (16762, 1)};{'id_modelo': 517690}
31;03/05/2022 3:18;0 days 00:21:07.103839;sobretiempos;XGB;{'n_estimators': 500, 'max_depth': 3, 'min_child_weight': 0.01, 'scale_pos_weight': 65, 'learning_rate': 0.05, 'n_jobs': 4};Standard;NoneCounter({0: 65898, 1: 1150});13209;3266;101;186;0.7991289822216919;0.7249219332427446;0.05388180764774044;0.6480836236933798;0.0994918427387002;0.7249219332427446;0.85(0.01);;{'nombre': 'data/sobretiempos/train/dataframe_sinnulls_v4_x_train.csv', 'shape': (67048, 190)};{'nombre': 'data/sobretiempos/train/dataframe_sinnulls_v4_y_train.csv', 'shape': (67048, 1)};{'nombre': 'data/sobretiempos/test/dataframe_sinnulls_v4_x_test.csv', 'shape': (16762, 189)};{'nombre': 'data/sobretiempos/test/dataframe_sinnulls_v4_y_test.csv', 'shape': (16762, 1)};{'id_modelo': 754558}
31;02/05/2022 12:46;0 days 00:04:47.308646;sobretiempos;XGB;{'n_estimators': 100, 'max_depth': 3, 'min_child_weight': 0.01, 'scale_pos_weight': 1, 'learning_rate': 0.3, 'n_jobs': 4};Standard;NoneCounter({0: 66431, 1: 1152});16595;13;277;11;0.9828361742424242;0.5187058445728966;0.4583333333333333;0.03819444444444445;0.07051282051282051;0.5187058445728966;0.84(0.02);;{'nombre': 'data/sobretiempos/train/dataframe_ceros_v4_x_train.csv', 'shape': (67583, 190)};{'nombre': 'data/sobretiempos/train/dataframe_ceros_v4_y_train.csv', 'shape': (67583, 1)};{'nombre': 'data/sobretiempos/test/dataframe_ceros_v4_x_test.csv', 'shape': (16896, 189)};{'nombre': 'data/sobretiempos/test/dataframe_ceros_v4_y_test.csv', 'shape': (16896, 1)};{'id_modelo': 437284}
31;02/05/2022 17:00;0 days 00:25:15.469155;sobretiempos;XGB;{'n_estimators': 500, 'max_depth': 3, 'min_child_weight': 0.01, 'scale_pos_weight': 1, 'learning_rate': 0.05, 'n_jobs': 4};Standard;NoneCounter({0: 66431, 1: 1152});16604;4;283;5;0.9830137310606061;0.5085601316634554;0.5555555555555556;0.017361111111111112;0.03367003367003367;0.5085601316634554;0.84(0.02);;{'nombre': 'data/sobretiempos/train/dataframe_ceros_v4_x_train.csv', 'shape': (67583, 190)};{'nombre': 'data/sobretiempos/train/dataframe_ceros_v4_y_train.csv', 'shape': (67583, 1)};{'nombre': 'data/sobretiempos/test/dataframe_ceros_v4_x_test.csv', 'shape': (16896, 189)};{'nombre': 'data/sobretiempos/test/dataframe_ceros_v4_y_test.csv', 'shape': (16896, 1)};{'id_modelo': 847006}
31;02/05/2022 18:28;0 days 00:04:36.917588;sobretiempos;XGB;{'n_estimators': 100, 'max_depth': 3, 'min_child_weight': 0.01, 'scale_pos_weight': 1, 'learning_rate': 0.3, 'n_jobs': 4};Standard;NoneCounter({0: 66431, 1: 1152});16595;13;277;11;0.9828361742424242;0.5187058445728966;0.4583333333333333;0.03819444444444445;0.07051282051282051;0.5187058445728966;0.84(0.02);;{'nombre': 'data/sobretiempos/train/dataframe_nuevenueve_v4_x_train.csv', 'shape': (67583, 190)};{'nombre': 'data/sobretiempos/train/dataframe_nuevenueve_v4_y_train.csv', 'shape': (67583, 1)};{'nombre': 'data/sobretiempos/test/dataframe_nuevenueve_v4_x_test.csv', 'shape': (16896, 189)};{'nombre': 'data/sobretiempos/test/dataframe_nuevenueve_v4_y_test.csv', 'shape': (16896, 1)};{'id_modelo': 578696}
31;02/05/2022 22:29;0 days 00:04:22.879810;sobretiempos;XGB;{'n_estimators': 100, 'max_depth': 3, 'min_child_weight': 0.01, 'scale_pos_weight': 65, 'learning_rate': 0.3, 'n_jobs': 4};Standard;NoneCounter({0: 65898, 1: 1150});13397;3078;106;181;0.8100465338265124;0.7219167464165428;0.05553850874501381;0.6306620209059234;0.1020868584320361;0.7219167464165428;0.84(0.02);;{'nombre': 'data/sobretiempos/train/dataframe_sinnulls_v4_x_train.csv', 'shape': (67048, 190)};{'nombre': 'data/sobretiempos/train/dataframe_sinnulls_v4_y_train.csv', 'shape': (67048, 1)};{'nombre': 'data/sobretiempos/test/dataframe_sinnulls_v4_x_test.csv', 'shape': (16762, 189)};{'nombre': 'data/sobretiempos/test/dataframe_sinnulls_v4_y_test.csv', 'shape': (16762, 1)};{'id_modelo': 305955}
31;02/05/2022 23:36;0 days 00:06:58.785797;sobretiempos;XGB;{'n_estimators': 100, 'max_depth': 5, 'min_child_weight': 0.01, 'scale_pos_weight': 99, 'learning_rate': 0.05, 'n_jobs': 4};Standard;NoneCounter({0: 65898, 1: 1150});11768;4707;69;218;0.7150698007397686;0.7369381334827872;0.044263959390862945;0.759581881533101;0.08365310821181889;0.7369381334827872;0.84(0.02);;{'nombre': 'data/sobretiempos/train/dataframe_sinnulls_v4_x_train.csv', 'shape': (67048, 190)};{'nombre': 'data/sobretiempos/train/dataframe_sinnulls_v4_y_train.csv', 'shape': (67048, 1)};{'nombre': 'data/sobretiempos/test/dataframe_sinnulls_v4_x_test.csv', 'shape': (16762, 189)};{'nombre': 'data/sobretiempos/test/dataframe_sinnulls_v4_y_test.csv', 'shape': (16762, 1)};{'id_modelo': 319207}
31;03/05/2022 7:20;0 days 00:33:32.029265;sobretiempos;XGB;{'n_estimators': 500, 'max_depth': 5, 'min_child_weight': 0.01, 'scale_pos_weight': 65, 'learning_rate': 0.05, 'n_jobs': 4};Standard;NoneCounter({0: 65898, 1: 1150});14467;2008;128;159;0.8725689058584895;0.7160626648971887;0.07337332718043378;0.554006968641115;0.12958435207823962;0.7160626648971887;0.84(0.02);;{'nombre': 'data/sobretiempos/train/dataframe_sinnulls_v4_x_train.csv', 'shape': (67048, 190)};{'nombre': 'data/sobretiempos/train/dataframe_sinnulls_v4_y_train.csv', 'shape': (67048, 1)};{'nombre': 'data/sobretiempos/test/dataframe_sinnulls_v4_x_test.csv', 'shape': (16762, 189)};{'nombre': 'data/sobretiempos/test/dataframe_sinnulls_v4_y_test.csv', 'shape': (16762, 1)};{'id_modelo': 650193}
31;02/05/2022 22:24;0 days 00:04:21.636967;sobretiempos;XGB;{'n_estimators': 100, 'max_depth': 3, 'min_child_weight': 0.01, 'scale_pos_weight': 65, 'learning_rate': 0.05, 'n_jobs': 4};Standard;NoneCounter({0: 65898, 1: 1150});12495;3980;79;208;0.7578451258799666;0.7415802636240106;0.049665711556829036;0.7247386759581882;0.09296089385474861;0.7415802636240106;0.84(0.01);;{'nombre': 'data/sobretiempos/train/dataframe_sinnulls_v4_x_train.csv', 'shape': (67048, 190)};{'nombre': 'data/sobretiempos/train/dataframe_sinnulls_v4_y_train.csv', 'shape': (67048, 1)};{'nombre': 'data/sobretiempos/test/dataframe_sinnulls_v4_x_test.csv', 'shape': (16762, 189)};{'nombre': 'data/sobretiempos/test/dataframe_sinnulls_v4_y_test.csv', 'shape': (16762, 1)};{'id_modelo': 226001}
31;02/05/2022 22:38;0 days 00:04:23.553513;sobretiempos;XGB;{'n_estimators': 100, 'max_depth': 3, 'min_child_weight': 0.01, 'scale_pos_weight': 99, 'learning_rate': 0.05, 'n_jobs': 4};Standard;NoneCounter({0: 65898, 1: 1150});10536;5939;57;230;0.642286123374299;0.7204540720022419;0.037283190144269736;0.8013937282229965;0.07125154894671623;0.7204540720022419;0.84(0.01);;{'nombre': 'data/sobretiempos/train/dataframe_sinnulls_v4_x_train.csv', 'shape': (67048, 190)};{'nombre': 'data/sobretiempos/train/dataframe_sinnulls_v4_y_train.csv', 'shape': (67048, 1)};{'nombre': 'data/sobretiempos/test/dataframe_sinnulls_v4_x_test.csv', 'shape': (16762, 189)};{'nombre': 'data/sobretiempos/test/dataframe_sinnulls_v4_y_test.csv', 'shape': (16762, 1)};{'id_modelo': 472617}
31;02/05/2022 22:42;0 days 00:04:21.221677;sobretiempos;XGB;{'n_estimators': 100, 'max_depth': 3, 'min_child_weight': 0.01, 'scale_pos_weight': 99, 'learning_rate': 0.3, 'n_jobs': 4};Standard;NoneCounter({0: 65898, 1: 1150});12368;4107;83;204;0.7500298293759694;0.730757297774582;0.04732080723729993;0.710801393728223;0.08873423227490213;0.7307572977745819;0.84(0.01);;{'nombre': 'data/sobretiempos/train/dataframe_sinnulls_v4_x_train.csv', 'shape': (67048, 190)};{'nombre': 'data/sobretiempos/train/dataframe_sinnulls_v4_y_train.csv', 'shape': (67048, 1)};{'nombre': 'data/sobretiempos/test/dataframe_sinnulls_v4_x_test.csv', 'shape': (16762, 189)};{'nombre': 'data/sobretiempos/test/dataframe_sinnulls_v4_y_test.csv', 'shape': (16762, 1)};{'id_modelo': 580165}
